org_id,21,22,23,25,43,53,67,68,69,79,80,102,111,115,137,139,179,194,220,311,443,445,502,513,514,530,546,587,593,631,749,750,752,853,990,992,993,994,995,1080,1098,1099,1194,1241,1270,1433,1512,1812,1813,1900,2001,2082,2083,2375,2376,2377,2379,2483,2484,3000,3306,3389,3690,4194,4444,4664,5000,5001,5004,5222,5280,5353,5432,5601,5900,5901,5984,5985,6000,6001,6093,6095,6159,6200,6201,6225,6227,6240,6244,6255,6262,6379,6443,6543,6601,6969,7777,7946,8000,8005,8008,8009,8080,8088,8089,8172,8194,8222,8332,8333,8443,8983,9012,9025,9875,10001,10250,10255,15672,41002,44134,47808
f649c7fc-f8d1-49f2-810c-67a937af21b2,0,1,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94913baf-b7df-4e75-a05f-b8c4c2bbba36,25,28,2,32,7,34,2,2,2,2,1092,2,2,2,2,2,2,2,2,3,1101,2,2,2,2,2,2,20,2,2,2,2,2,2,7,2,20,2,21,3,2,2,2,2,2,3,2,2,2,2,2,11,10,2,2,2,2,2,2,3,10,6,3,2,2,2,2,2,2,5,2,4,7,2,6,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,4,2,2,2,14,2,2,4,2,2,2,2,33,2,2,2,2,2,2,2,2,2,2,2
7ce676c4-8995-4d80-9328-016f58cd4276,0,1,0,4,1,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1cc2faac-6273-4889-8089-130f6f69c2d0,11,18,0,12,0,6,0,0,0,0,1556,0,0,0,0,0,4,0,0,0,1580,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,7,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0ce4b988-dfe3-43da-b4d9-1f905f285e7c,1,1,0,1,1,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87412436-af0a-440d-96b7-59470bfc970f,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ece5d3dd-e9fc-43cc-84a4-88d3119bc4b4,5,13,0,30,0,23,0,0,0,0,231,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
e6b77942-b444-42c8-a836-41c83b25cee5,0,1,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
096304d5-495d-4f1d-86cd-51113363f237,3,8,0,6,2,4,0,0,0,0,135,0,0,0,0,1,0,0,0,0,166,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
c2450ce1-2c22-4989-9b4d-29cdebd894f2,1,9,0,20,0,4,0,0,0,0,428,0,1,0,0,0,0,0,0,0,491,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,1,0,0
bd9efdc8-8fc5-44f1-81f2-6015be5e8747,2,4,0,3,0,5,0,0,0,0,38,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cb6c1c63-1f16-4adf-bf43-0799bb51237b,3,2,0,3,0,5,0,0,0,0,159,0,0,0,0,1,0,0,0,0,278,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632dc8ed-7c04-41f0-8220-6096679eaf9e,1,0,0,0,0,1,0,0,0,0,184,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
9959d8f5-728b-4b71-a466-9c4b7c47f5d1,2,14,0,82,78,3,0,0,0,0,261,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,78,0,0,79,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
29e6508d-53a6-423d-b602-40d7547e1266,0,1,0,4,1,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d6871ac3-4673-4f75-9b66-ab709c8318c7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bfa6676-9442-4586-b40b-34cbb2802cf8,0,5,0,1,0,0,0,0,0,0,116,0,1,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
d552f86a-51eb-4636-9d71-5edbad2dda44,1,4,0,5,1,2,0,0,0,0,299,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,17,0,0,0,0,3,0,0,0,0,0,0
99425af2-624b-4bff-9799-e9bb7aafa9c1,0,2,0,2,0,0,0,0,0,0,82,0,2,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
baf627a1-d8df-4aea-a659-eb29adbafbe9,0,1,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,0,0,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0
e16c8b91-0fad-4a0b-86a4-d8021729a877,0,1,0,1,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,7,7,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,5,1,7,1,1,1,1,1,0,1,7,0,1,1,0,1,0,0,1,0,0,0
9e080409-c56e-4c50-982a-a296cf3e8d49,0,0,0,15,2,11,0,0,0,0,36,0,0,0,0,0,0,0,0,0,28,9,0,0,0,0,0,15,0,9,0,0,0,9,9,0,2,0,11,9,0,0,0,0,0,9,0,0,0,0,9,9,9,0,0,0,0,0,0,9,9,15,0,0,9,0,9,9,9,11,9,0,2,9,11,11,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,11,9,9,9,0,9,0,9,9,9,9,11,9,9,9,9,9,0,9,13,0,9,9,0,9,0,0,9,0,0,0
92ce0a61-4307-4b03-9ed5-8e66fcf054f3,0,1,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6157787-4040-46a5-8562-d29169a6895e,0,2,0,2,2,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17d45428-782c-4091-9327-dcaf63d722ef,5,2,0,5,1,2,0,0,0,0,43,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0
48b88bdc-72e9-47bf-9747-ba626424bbc6,0,2,0,0,0,3,0,0,0,0,504,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
bf3efb91-65a2-44b7-a7b6-112a905fb598,1,3,0,1,1,1,0,0,0,0,595,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0f538c6b-e883-4845-ad36-4001c494b448,6,3,0,6,1,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
5c47de6d-bfe6-47c1-aa71-b50446a0e913,1,1,0,1,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b9d7087-a497-4a71-9329-dd32b0f93eec,11,8,0,5,0,29,0,0,0,0,237,0,2,0,0,0,0,0,0,0,305,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
d2d27d00-90fb-43e3-8f6b-d6d0d46a23d5,0,2,0,7,0,12,0,0,0,0,50,0,0,0,0,0,0,0,0,0,81,6,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,0,0,6,0,6,6,6,7,6,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,0,6,15,0,6,6,0,6,0,0,6,0,0,0
929e5b05-f01c-4e6d-b56b-9349df2f798f,9,13,0,5,1,3,0,0,0,0,278,0,3,0,0,0,0,0,0,0,267,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0
b63f403e-74f5-4508-a5c0-d5f638249d5e,0,0,0,1,0,1,0,0,0,0,109,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
